ID,monthCode,month,year,quantitySales,product_ID
f7030de9-7fc4-45e9-8246-eebcc81a088b,01,January,2023,144,03f2abba-f870-49f7-97fe-255103e67d5b
99c11d93-7a10-4f60-bf0b-84997225e532,11,November,2022,486,03f2abba-f870-49f7-97fe-255103e67d5b
2ae2b10e-c7a8-4af6-bbb8-5a8d4e492bd1,02,February,2022,330,03f2abba-f870-49f7-97fe-255103e67d5b
be48afee-856f-4e13-9efc-7fdc263d60f1,08,August,2024,466,03f2abba-f870-49f7-97fe-255103e67d5b
623220d8-b598-49cf-a7be-2c4da95f96df,12,December,2023,484,03f2abba-f870-49f7-97fe-255103e67d5b
694e3b96-cf4a-4679-8e76-c5d9e3577415,04,April,2023,36,03f2abba-f870-49f7-97fe-255103e67d5b
e02f0db3-f922-4529-98db-b32add932c81,03,March,2022,181,03f2abba-f870-49f7-97fe-255103e67d5b
cdc0d56c-2d8b-4f3f-a5e3-0b9c03eb7332,03,March,2024,372,03f2abba-f870-49f7-97fe-255103e67d5b
d54d9994-800c-4376-85c1-e50815584201,09,September,2023,199,03f2abba-f870-49f7-97fe-255103e67d5b
7f9d83d7-c3b8-47ca-9289-dff6246cdf7e,09,September,2023,471,03f2abba-f870-49f7-97fe-255103e67d5b
c7abe230-3a6d-42a3-b455-231b82f6b658,12,December,2023,137,03f2abba-f870-49f7-97fe-255103e67d5b
6d32c07f-6613-4085-baa8-c7dd49694c68,07,July,2022,236,03f2abba-f870-49f7-97fe-255103e67d5b
8da9f665-b62f-410a-8857-49270edb8beb,07,July,2024,184,03f2abba-f870-49f7-97fe-255103e67d5b
33cb9387-f323-4563-90c4-2f1d53790910,03,March,2022,455,03f2abba-f870-49f7-97fe-255103e67d5b
a8f3abec-046c-4633-a5f6-3d6a665c5585,01,January,2024,328,03f2abba-f870-49f7-97fe-255103e67d5b
c90362a9-11dd-4812-b73d-08955ee17f83,07,July,2023,359,03f2abba-f870-49f7-97fe-255103e67d5b
81eaef28-c81c-4994-b075-2a296740e7e1,10,October,2022,140,03f2abba-f870-49f7-97fe-255103e67d5b
e3e47f88-0b75-4808-bfe8-08b742ee413c,01,January,2023,51,03f2abba-f870-49f7-97fe-255103e67d5b
68c0a605-1aca-4593-8b06-4ae2cee89106,06,June,2024,230,03f2abba-f870-49f7-97fe-255103e67d5b
42fcf7e0-8701-43a8-8742-841df2d1ebf8,02,February,2024,427,03f2abba-f870-49f7-97fe-255103e67d5b
22ebf859-8ebf-4dab-8438-a8efe8bcbb92,12,December,2022,121,03f2abba-f870-49f7-97fe-255103e67d5b
11adfa9c-be99-4508-9bcd-3b770a7921a9,08,August,2022,375,03f2abba-f870-49f7-97fe-255103e67d5b
9daa423d-6365-4ba6-9780-b0d36f9e1fbf,02,February,2024,150,03f2abba-f870-49f7-97fe-255103e67d5b
6139fc85-ae9a-4dd6-89b0-77eed0cd7383,04,April,2022,95,03f2abba-f870-49f7-97fe-255103e67d5b
bf55648d-961d-4a7c-9e08-a59af4b62bc1,01,January,2024,225,03f2abba-f870-49f7-97fe-255103e67d5b
46da40e2-0bff-4404-96ed-7662378115c6,02,February,2024,372,03f2abba-f870-49f7-97fe-255103e67d5b
3018dca4-41d5-4395-bc32-072204ecaad8,02,February,2023,420,03f2abba-f870-49f7-97fe-255103e67d5b
72a215fc-622f-46fd-b2d4-cd93c31b36ac,08,August,2023,19,03f2abba-f870-49f7-97fe-255103e67d5b
ef9b043e-f0f7-45d4-b421-5d4ae22161ec,12,December,2022,130,03f2abba-f870-49f7-97fe-255103e67d5b
6455f9a0-2818-4e38-9373-00eff52a998e,03,March,2023,116,03f2abba-f870-49f7-97fe-255103e67d5b
2b52bd17-ee8f-4bee-ac35-450193c81fbc,10,October,2022,212,03f2abba-f870-49f7-97fe-255103e67d5b
b29337d7-256b-46d1-b406-d205ff0ee40e,11,November,2022,469,03f2abba-f870-49f7-97fe-255103e67d5b
ca7255a7-122a-4d4e-be47-58704e56858a,09,September,2023,373,03f2abba-f870-49f7-97fe-255103e67d5b
d23737e7-2b37-4c77-9f34-2fab4ec5c2a5,10,October,2022,68,03f2abba-f870-49f7-97fe-255103e67d5b
fe95e39b-7991-4425-af74-5090237fb5cd,07,July,2024,433,03f2abba-f870-49f7-97fe-255103e67d5b
a0c9d18a-0c6b-4ef1-9844-5b9273e8512a,02,February,2024,281,03f2abba-f870-49f7-97fe-255103e67d5b
9b4be4b0-46fe-423f-b374-2d4d5a05632d,03,March,2022,101,03f2abba-f870-49f7-97fe-255103e67d5b
ed808d58-adb2-4310-b04a-0f3181db7828,09,September,2023,80,03f2abba-f870-49f7-97fe-255103e67d5b
33fe070d-9f74-4f2b-908e-ac7a3a379d42,09,September,2023,212,03f2abba-f870-49f7-97fe-255103e67d5b
30c0f150-f468-4c11-bde2-e2ec4264f204,03,March,2024,95,03f2abba-f870-49f7-97fe-255103e67d5b
01eee4c5-180e-420a-af42-30be8b76a6d0,04,April,2022,465,03f2abba-f870-49f7-97fe-255103e67d5b
e7dd72b6-9baa-4ad1-9d97-6916a055477c,05,May,2022,372,03f2abba-f870-49f7-97fe-255103e67d5b
0239ac28-20f0-4acc-bf43-cc3c3600ee9b,12,December,2024,256,03f2abba-f870-49f7-97fe-255103e67d5b
cc2c775d-899a-4eed-bd96-d4458ca0ec46,08,August,2024,429,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
041f865c-b21e-4e96-9127-a4e8559e1f60,10,October,2022,246,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
bc19da6b-da58-4e83-b152-3ae55154b2e6,06,June,2023,43,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
b6426c00-2786-4b0a-b55e-ed88fa1d2a64,10,October,2023,228,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
3488fc34-df12-47c6-80ec-b7e475d9816d,09,September,2024,363,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
c189b4dc-f3ec-4f2b-935b-75432d7fa9f2,02,February,2022,235,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
c3d3498e-732d-4fcb-b403-d8188e71f27d,11,November,2024,459,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
64b61b15-1f13-4fe0-afb9-5f830642a3d5,04,April,2024,366,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
7692a94e-0829-4825-84bb-7e9bbcfc001e,08,August,2022,426,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
22be223f-958c-4b5f-b431-662475825235,08,August,2023,104,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
08e10f90-17c0-4cb4-beb9-68104b81e16f,05,May,2024,194,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
8258fecf-bd9b-4f9b-b2a0-fb50fa1616e4,07,July,2022,359,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
64517c5a-fb40-4077-bc01-fc8def214b47,09,September,2023,449,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
7d0ae529-8479-40bc-9576-7980b0fd3f0b,07,July,2023,436,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
8faaa489-f0c6-4974-bcc2-639e15d5729c,03,March,2024,96,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
d26f0612-5c8e-46df-8acb-b970d0217125,05,May,2024,165,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
0b211ac6-12f4-48ff-be8f-4f2f8507f2c1,06,June,2023,374,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
b02d3daa-c8d8-4ea7-9857-2ef3498d44a9,02,February,2022,192,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
9fe803f9-f505-4489-a772-74387fcc861b,04,April,2023,288,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
f0fd64c7-68be-4148-9f2b-ff543d1c2361,10,October,2022,66,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
647c8fc0-cd20-41aa-ba5a-bbe08006a82b,09,September,2024,211,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
fcc1d460-0a48-47f2-a82a-b48065a67e02,08,August,2023,392,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
452f9735-e4bc-4c15-b4d1-9c5547a41198,08,August,2024,367,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
e127e29c-93c7-4b5b-9774-2d0692b59be9,10,October,2024,305,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
086c6650-2d79-45f9-937f-76afb3be7ab3,05,May,2024,144,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
d9c445dd-81f1-4bc2-864f-776d027947e5,02,February,2022,239,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
e8476a73-650e-406f-8eba-e9112c1bba2e,07,July,2024,337,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
fbaeb1f2-d60d-4485-80c7-3ed48964a570,02,February,2023,19,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
179b0fc8-4245-419f-8a11-e2e5ce561502,04,April,2022,434,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
f8f49b70-1a0e-42ee-b177-0af2bcdd42f3,03,March,2024,100,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
14266a09-0c9e-437f-9f81-4e9fa7a60293,05,May,2024,341,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
3204c296-6bcf-4d60-a1fb-f4ed5654c405,01,January,2024,406,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
07b0ad8e-4786-445e-966f-52d8bb874e92,03,March,2022,330,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
e441c2be-5915-4ef1-987a-82fa756e7e74,05,May,2022,271,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
ed74ab27-3e6a-4def-b1b8-945338694d16,06,June,2023,2,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
91afbafe-50f9-4f5b-9fd6-d4ca0883c5e9,05,May,2023,101,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
3cab18a6-bc01-486e-bc38-92ac29a3dda5,12,December,2023,447,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
9c1d16e4-c96e-4a89-a627-99cea62160e1,04,April,2024,149,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
21663d95-282b-4572-be0f-8f5a248fedce,08,August,2022,289,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
b83cdc08-6967-4686-b0e5-24ed38af31d8,10,October,2022,430,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
6a052aac-2dc0-4241-9b1e-a0a320b76eae,08,August,2022,296,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
835b6109-9b69-4a36-9cc0-2ab69d83fe37,04,April,2023,241,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
e882395b-a5bd-452d-8cd0-29a3a2c38ade,09,September,2023,175,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
232d2ee1-a985-465a-8cbb-82ed58bb8cec,01,January,2023,432,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
120ab7f6-64d9-407f-805b-cb8430e3ea18,02,February,2024,459,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
a25d0b69-2073-425a-b851-fce99444da0e,06,June,2024,371,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
b57ca41a-b1c0-45d3-b4f3-956ce24a61c3,06,June,2023,418,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
a8b60b09-bfc6-4c2e-b397-1a6afc9d9f04,06,June,2024,396,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
531d217e-6805-4c80-b7a6-b7b2c0cf56e3,05,May,2023,63,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
6f097ab9-e256-4e96-9fff-f87f3832d0a4,12,December,2024,438,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
0f601df0-fa21-4031-b648-e14e399cd030,04,April,2024,54,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
4d7b8938-2150-45d5-951f-457bb6affcfa,03,March,2022,461,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
6bca7f32-8d6d-45d6-b961-8200ac9e6676,05,May,2024,497,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
85d03923-356e-4102-ac7e-a8b2dadc4238,04,April,2023,210,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
b844f4ce-6444-4470-8e82-32ac93bd8e8e,04,April,2022,62,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
63eedf5e-430c-4001-b536-8ce8c1e034fb,03,March,2024,320,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
74233513-718e-41cd-ac13-94a0ea941440,05,May,2024,49,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
6e482299-dfb9-433d-b3d3-3636677edf2d,08,August,2024,6,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
f19b15ac-3d0e-40ab-be08-6a75cd5b242f,06,June,2024,436,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
52422e03-4115-449f-907b-a16af4cfc3c9,05,May,2023,173,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
f5617964-d0f6-455a-8ffa-9c8db0f0fe56,03,March,2022,37,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
1ec161cf-f62f-47ef-80e6-a0e474ae4281,07,July,2023,348,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
06f4bdb7-1a46-47f7-88c2-dc3823153da8,08,August,2022,146,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
6d81ae5a-7dc9-4c8e-8c71-27967b995de1,11,November,2022,109,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
df326175-04c2-49a6-a6b0-2ee0e76c165b,09,September,2024,494,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
a665324d-1518-469c-b306-24abb896cfe9,10,October,2024,47,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
7cf9edfb-47f7-4315-9d66-5ec97b926544,05,May,2023,168,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
e5fa6f1e-38cc-420e-824b-a25206efeadb,07,July,2023,391,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
f0741b6d-14c1-4f15-a243-0132b021a6a2,11,November,2024,283,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
bb417433-e57f-4edb-a58e-af94b4f91583,08,August,2022,227,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
bbc38b83-4157-42d8-9f62-fc2d9f72aed1,01,January,2022,433,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
bfb6fd05-7957-49a1-b58a-a4943e243b17,10,October,2022,255,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
db93ef55-d3a7-4673-96ef-28d5c71d9b42,11,November,2023,362,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
a9cd4b6c-5fe9-42c3-91a6-fdad8ccf03a0,01,January,2022,453,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
c84a8d65-af25-478e-896a-34296c7f94ee,06,June,2023,247,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
fcfffbc8-9093-43d7-a137-86688722d392,04,April,2023,254,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
282848f1-8784-4008-8bff-be28f2e33a1d,04,April,2024,360,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
6c7749b9-847b-4265-9c4a-3b72e6aea274,07,July,2022,431,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
1c695727-8204-4234-9b4b-ec4b7f410c88,08,August,2024,257,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
b73d2e73-d390-4b6a-a1a0-7cb80ec7c179,03,March,2023,122,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
7286282b-42a6-4d87-8b41-7058c51e00df,04,April,2023,282,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
71c0a72e-c931-4fd6-b2b5-de8433117511,08,August,2023,462,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
dfa11a78-a97a-49e3-affa-2071744bafcc,04,April,2023,215,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
77283c19-b77c-40ef-8c45-6c14e4e00a72,10,October,2022,204,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
0a0e5f39-c735-4505-8ef4-57b1e9d6fb79,09,September,2024,371,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
a8ba4ce6-8ba3-4567-8a18-00f2e2073ab9,02,February,2022,164,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
26e32443-2854-48da-bc2d-a55572f5448b,09,September,2023,131,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
e9d28a66-954e-4c85-85cf-f5bced2f60fb,05,May,2024,213,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
32a5da23-b850-4cdb-bd26-1a6faaff12a9,09,September,2023,160,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
85d14202-2c29-496a-89c0-e044dbaffe60,01,January,2024,400,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
c4d24fbf-0244-4751-8723-10ea92b4df83,08,August,2022,188,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
656ae234-48ed-4c27-b968-34fb5f67f7e7,06,June,2024,319,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
23134f7c-fe95-47ce-9447-57c23baca4be,09,September,2022,342,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
888a277a-4678-4130-8445-80fa94ee5df9,02,February,2022,28,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
fa6a89ca-0298-48a4-b26f-daba6a4d8a92,07,July,2024,267,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
f005812a-9396-4574-b66d-da6483374683,08,August,2022,299,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
68a9d691-183e-4fb5-b390-509d34b06c5f,05,May,2023,381,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
bd2279f4-dfec-4003-8934-2b66be1e2ac0,03,March,2024,264,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
b005098e-18d1-48a2-b72d-826b47f46810,09,September,2024,392,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
25caa604-7195-430e-8c9b-c09d50586b74,05,May,2023,164,bc67d537-19d2-4ed5-9fdf-6f3b87bb3022
a88cc384-07f2-42fe-ba33-607b31fdc621,10,October,2024,395,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
ab2c6393-7701-4514-9908-f04687f03724,08,August,2023,454,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
5d3b6dcd-bf24-45cf-9088-aceeb51ee9e6,09,September,2023,369,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
38cbc246-5b7d-49e7-86f1-fb3a3b66fb9c,12,December,2022,486,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
d135d691-cad1-469f-99fa-b1a94c797c87,01,January,2024,324,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
ff66c8f6-d20e-4a29-b592-8fc9c5b16d23,05,May,2023,99,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
77223839-5785-4e9c-b82c-8d71109858f9,07,July,2022,430,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
a7aaba60-9fb1-427f-91dc-1c3360414dad,03,March,2023,364,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
1c3b9810-d704-448d-aa8e-73fd32c60422,11,November,2023,213,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
04f0b30b-2ba8-4a24-8c3c-cef01f41305a,01,January,2022,136,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
df026345-ccdd-49a3-96cc-bd961340f12e,01,January,2023,291,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
15fde0da-d25b-4535-b07b-dd8ed83bdf45,02,February,2022,450,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
0428625d-64cb-4c69-a446-093c9cbbe0eb,08,August,2022,441,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
662bd4f8-044d-4eb1-9a74-09ff9020732e,05,May,2023,361,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
efa58291-1101-46ec-9070-d4120e214721,02,February,2022,88,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
71eea015-aa86-40a5-99ca-92b6176296f9,03,March,2023,394,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
d601f65e-9788-433c-9147-219498cb3227,10,October,2023,494,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
463bb903-ad85-43f9-96c4-78d95d6cb6bb,07,July,2024,333,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
5985ba00-62a8-4270-a68d-2496b11187fa,12,December,2022,147,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
2ead59c6-71d1-407b-96de-31c4e40cc390,02,February,2024,79,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
e2b2590d-7b47-4ccb-a6c3-06a05a4fc3a1,11,November,2023,44,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
465fa8fa-fac7-4aa5-bf66-1728474945b1,07,July,2023,366,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
fbc9c541-ce1d-40e1-8ac8-1ae8b5cdb55f,05,May,2022,242,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
fa96b8c3-08a7-40df-9e9f-b37c3838c0f6,04,April,2022,436,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
035c0289-5209-47a1-ae4e-d3942255067c,03,March,2024,362,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
2cdf16d8-018f-4e35-afd0-ddeebb51a731,09,September,2023,60,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
8585166a-af88-42e0-9f51-81fd9dc5a5f9,10,October,2022,367,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
09e9f370-c3c7-4c20-88df-a546aa084434,05,May,2023,5,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
fbec0f81-d01a-4d1d-b9b6-fc68347664a6,03,March,2022,440,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
687710e2-c215-41ad-ae51-f3574d04b690,12,December,2024,362,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
07300585-587e-453f-8a97-ac96c0623fa5,06,June,2022,483,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
9bbe9c8d-7289-44f7-847d-d7ba0d43042e,04,April,2022,330,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
fdd5a2a8-17db-4aaa-b0f0-fec65c3d61b0,06,June,2023,487,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
44928496-d421-4cc0-a603-827c2483db25,09,September,2024,494,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
c91a7199-1a79-4219-9124-9fb1ea7f867d,08,August,2022,204,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
dc0dd5ca-9caa-43ad-a598-af782f2c4fb4,09,September,2024,48,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
f269fe51-3b7a-46a4-8d4e-eaa9acffcd8c,08,August,2024,363,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
3cb57802-2af7-4d1b-9882-81fa4dbc8f4c,05,May,2024,214,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
fcbc725c-1eeb-4a96-acd8-c1c57761320e,09,September,2024,84,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
ee6f21de-7a54-4cf8-a7b4-e9e703385596,04,April,2024,456,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
49b1ef03-0c6e-4d26-b9d6-53d5027cbc6a,07,July,2022,457,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
8be61dfb-63c8-4669-b41f-8c3811066297,12,December,2022,404,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
2515ec75-0432-4886-b7c1-73c07e1d0387,02,February,2022,427,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
7ecfbc80-6337-43a8-8c90-df69e45bc74a,02,February,2024,374,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
78dea66b-e434-4b9f-b5e4-d0d329b73864,09,September,2024,484,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
22ee9de6-9ea5-4c3e-892b-2eaa7bda4c88,05,May,2023,293,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
4c196362-43ec-415e-a1bf-a15009197b0d,02,February,2024,15,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
0eff97c0-14a6-4456-8b9c-c9930dd0e9a4,10,October,2023,417,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
2439a6ac-5977-48b5-8e2f-b6c140d1fcfa,11,November,2024,269,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
dee073b1-bfbe-476e-b4fd-6a47e3711723,09,September,2024,237,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
7508808f-ca47-46b7-a940-cbc1de2ca4c0,09,September,2023,493,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
ad265d3f-7ce9-4222-b9b2-988b05e57752,09,September,2023,240,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
381e188f-f2be-4f68-bea4-ef48da5bb251,03,March,2022,425,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
d772f087-0083-4a20-b65d-666a76ec3d5e,01,January,2022,289,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
7007e06c-768f-4a3e-bc61-736917383c8d,08,August,2024,149,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
5c49fbb3-5a86-48ef-a0a3-01e8e00c76cb,12,December,2022,246,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
8a2b3783-2585-486f-8195-0018a8286014,11,November,2024,105,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
f0d3a3f1-4b09-496a-a3d4-101fa72f151d,01,January,2024,258,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
f2c474c5-a476-4b30-a671-398afd58e315,07,July,2023,421,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
cab75e86-ff01-46d4-a52d-4a47c2dc7257,12,December,2022,348,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
0ba3aced-b77e-4143-a5cd-6619ec88d205,06,June,2023,327,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
d712e43f-9b2b-4972-b92d-6858ede98c96,05,May,2024,302,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
9a47992f-a049-4cf8-b811-3b3b90e413bd,07,July,2023,135,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
9bee1a70-76f3-4a2f-b10a-eb8b04de4da3,04,April,2024,101,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
7255e16e-c9ff-4bab-a3ff-245f5bc42bce,01,January,2023,52,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
1e71dfe0-467b-4140-ad85-5eda04030c2a,10,October,2022,228,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
43815d93-9d8e-4b01-977d-4ae6fd1499bd,09,September,2024,239,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
ffc25a67-18c5-4d6c-9b26-fbd998bc1134,09,September,2023,120,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
b14c6c72-59a2-4b32-ade6-40c7688d120f,08,August,2022,131,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
5797bb7c-316d-4b77-8240-bc81664cdbe3,08,August,2022,484,4152aa30-0bdd-42aa-8cab-1b23d1f4b6d2
